1785640304.266	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=14010	cpu=1789|3213|3589	level=auto
1785640305.287	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13035	cpu=1799|3207|3602	level=auto
1785640306.307	sclk=658	mclk=-	fclk=-	socclk=-	busy=1	power_mw=16003	cpu=1831|2859|3594	level=auto
1785640307.330	sclk=621	mclk=-	fclk=-	socclk=-	busy=0	power_mw=15093	cpu=1710|3133|5080	level=auto
1785640308.352	sclk=608	mclk=-	fclk=-	socclk=-	busy=0	power_mw=25002	cpu=1654|3001|4977	level=auto
1785640309.377	sclk=633	mclk=-	fclk=-	socclk=-	busy=0	power_mw=41002	cpu=1842|4334|5105	level=auto
1785640310.392	sclk=612	mclk=-	fclk=-	socclk=-	busy=0	power_mw=54019	cpu=2000|4395|5008	level=auto
1785640311.412	sclk=604	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=58085	cpu=2000|4513|4939	level=auto
1785640312.434	sclk=602	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=59076	cpu=1555|4388|4940	level=auto
1785640313.453	sclk=601	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=59013	cpu=1667|4121|5035	level=auto
1785640314.469	sclk=600	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=59020	cpu=1581|4640|5014	level=auto
1785640315.487	sclk=605	mclk=1000	fclk=-	socclk=-	busy=0	power_mw=60020	cpu=2000|4433|5059	level=auto
1785640316.500	sclk=602	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=58091	cpu=2000|4200|4923	level=auto
1785640317.520	sclk=613	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=58013	cpu=1597|3975|5072	level=auto
1785640318.534	sclk=605	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=59046	cpu=1570|3953|4991	level=auto
1785640319.555	sclk=607	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=60047	cpu=1577|3717|5018	level=auto
1785640320.574	sclk=613	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=59047	cpu=1613|3822|5025	level=auto
1785640321.590	sclk=609	mclk=1000	fclk=2000	socclk=-	busy=0	power_mw=58086	cpu=2000|4179|4905	level=auto
